,这两年的皮克斯已经沦为了甜蜜治愈的情感棉花糖，有一种90年代励志的光。但完全失去了inside out里bingbong消失时带给你仰面一拳泪如雨下的震撼感。我喜欢龇牙咧嘴却自恋的球球，也会被微小的细节打动。但很遗憾这个故事非要再给Joe一次机会，所以它没有更直接的把故事的核心说完：你用尽力气，放弃梦想，对爱有心无力，过不好平凡的一生。那也没什么。”
,挺失望，首先灵魂小人儿的设计幼稚太潦草，无法忍受。其次皮克斯现在越来越说教，而且强行反转完成偷懒的升华，鱼和海洋的比喻最后没讲清楚，海洋里的水是海洋，但你得告诉观众什么是海洋的水呢？片子想说艺术需要回归生活真实感受，但最终讲成了追求梦想好像没有意义。
,一次意外让追梦人Joe和厌世魂22产生交集，在一路的奇幻冒险中，他们互相提供前所未见的视角，改变了对方观看世界的方式。只要愿意，本片对银幕前的你也会产生同样的功效。作为一个自幼以兴趣为导向的人，却无缘在自己喜欢且擅长的领域挥洒热情和天分，遂觉此生注定碌碌无为，终日为那些虚无缥缈的“本该”而郁郁寡欢。一切都仿佛量身打造，简直就是我的本命电影！虽然影片所传递的道理一直存在于脑海之中，但由这样一部杰作将其从沉睡中唤醒的感受无以言表，那是真正意义上“灵魂”的共振。技术层面无可挑剔，人物在一虚一实两个空间中穿梭，现实场景以假乱真，虚拟世界天马行空，结合爵士&amp;电子的区分性配乐，视听效果堪称完美。不煽情，但后劲十足。人生本无意义，皆为后天赋予。生命的“火花”在于生命本身，具备了感知美好的能力，便不枉人间这一遭。
,没有Inside Out那么scientific，概念太多太混乱：dream/purpose/meaning/soul/characteristic/self/others...到后面糊成一碗鸡粥。打动我的是疫情前的城市生机，没有距离的社交：熙熙攘攘的街道，人声鼎沸的酒吧，灿烂的灯火...不知道多久后才可以回到过去...🥲🥲🥲
,Human BEING.   终极答案就写在这个物种的名称里面，越明显的提醒越看不见，可爱的人类啊 ☺️
,画面和想象力真的超绝，开头也很吸引人，平凡人生追梦的设定以及各个接地气的细节都很戳，但是到了中间剧情突然开始套路，结局更是拉胯，没有我期待的反转（本来以为按皮克斯的尿性会不会让男主直接死掉，没想到还是很随便就HE了）。可惜了创意。三星都给想象力，剧情属于低配版inside out吧。
,像一个热水澡，把一年的积郁都冲掉了。
,"秋风瑟瑟，落叶归根。一种空灵的、闲适的、轻愉的触动油然而生，于眼眶里冲兑了点滴盐水，在胸口间悄悄填满了通行证。那就是生活的感觉，生命享受活着的感觉。
（没想到迪士尼这次会致敬毕加索，这是动画人的 Spark 吗？）"
,七分半。有套路，还很深。可有一点，这套路不可轻视，否则你在这个行当会没有立锥之地~~
,我的天，这个动画好可怕，这个分数更是离谱。想象力跑偏与扑面而来的保守主义令我窒息。可以理解导演想呈现抽象维度的生死之间，但这空间美术能比天线宝宝更有想象力？当看到有一群人上人在做生前基因编辑，我就几乎翻了从头到尾的白眼。
,看完感觉被包裹在柔软的毛毯里，灵魂得到安抚。在皮克斯的世界里，造物是宽容的。每一个得到地球通行证的人，他的到来都是因为曾找到那朵触发生之喜悦的火花啊。一旦这样想，就觉得平凡地活着，即便只是感受风带来的气息、伸手接住金黄落叶这样微小的瞬间，也足以称为生命的意义的。
,"咨询师说，“做这件事你会快乐，那你就去做它。你只能让你自己快乐，他们的快乐是他们自己的事情。”“我们比较推荐的就是活在当下。”所谓的永恒都在一瞬之间，但当你真正认识到，真正抵达此刻，抵达这一秒时，永恒是什么，已经不重要了。

活着就是活着本身，不带有任何意义和目的。
任何找寻意义的动作都是活着的借口。

Soul给了这个贫富差距日益扩大的世界里的苦行者一种告慰。我们去完成生命本身也很好了不是吗？
从这个角度说，它是慈悲。

Soul具有诗性的温柔，最可取的点是会做减法。除了道理讲太透外（基于商业考量这是必要的），在创造力和主旨深度上令人惊叹。这是从黑暗中走过的人才能写出的故事。

亲爱的朋友们，请以自我觉察和觉醒迎接崭新的水瓶纪元吧。我祝福你，获得只属于你的独一无二的人生。"
,这碗虚无的美式鸡汤真的喝不下去…人生有轻松快乐，但大部分时间确实很难。只倚在门口看风景，不把自己变牛逼的人生没有意义。
,浪费我两个小时的时间
,真正杰出的电影仿佛是一道时空门，当你走出影院时，感觉就不再是走进影院的那同一个人了。它不见得能教会你什么新的东西，但它一定会带你去感受一些你已经做好准备要接受的东西。这部电影做到了。虽然老实讲，在离开影院后，这种感受还是免不了会被真实的生活逐渐吞没。但没关系，因为“A spark isn&#39;t a soul&#39;s purpose”。带着这些火花继续前行就好，正如另一句台词所说：“I’ll go with you…as far as I can.”
,优点很多，但我不喜欢这个结局，宇宙意识过于人类情感了…………应该有更巧妙的解决办法。
,坠入庸常，遨游在海洋。
,无比丰富的背后世界观：柏拉图、普罗提诺、诺斯替主义、摩尼教、赫尔墨斯主义神秘学、通神/生天、西藏度亡书
,没有火花也要认真地生活呀 555
,广东鸡汤不放盐大概就这味儿，难喝也不补
,宏大意义烟消云散如何抱紧真实的人生
,22投胎到天朝还怎么live every minute
,"怎么说呢，就好像电影在对着孙悟空说：“不是非要做齐天大圣斗战胜佛才是人生啦，要享受花果山一草一木的美好呀！” 
然后我作为一只蹲在地上的野猴子，啃着手里的苹果点头：“对啊对啊。&#34;"
,故事偏硬又索然无味，强行灌鸡汤太无耻
,"也许是在纽约生活过足够长的时间，对里面的每个细节感受更加深刻。Chelsea街头的疯子，Harlem理发店的壮汉，7号线座位底下的脏瓶子，地铁站的街头艺人……每个人都装着一个斑斓的灵魂。Your spark is not your purpose, it&#39;s the meaning of life. 其实每个人都在水里寻找海洋。"
,Brava！
,乔伊的故事，阐释的无非是叔本华的一句名言：生命是一团欲望，欲望不能满足便痛苦，满足便无聊，人生就在痛苦和无聊之间摇摆。而它所提供的教诲，不及卡瓦菲斯那首精简的诗：当你启程前往伊萨卡/但愿你的道路漫长/充满奇迹，充满发现......
,最后22落向了青藏高原东南角 难不成变成了丁真
,“灵魂不会被压垮，压垮你的是生活。”出人头地并不是我们来到这世上唯一的意义，没有梦想的灵魂也是独一无二的。人生哪有那么多的大道理，去感受世间的一切就够了，每一个平凡的灵魂都是闪闪发光的。
,有人手把手教过我怎么安慰人“说你能理解伊，告诉伊可以有别的选择，然后紧紧拥抱”。当然我一次也没实践过。但我知道这招管用。因为小跳灯就是这么干的。鸡汤的配方真是很简单：截然不同的人，意外的纠缠，互相点亮，变成更“活”的人。难就难在配调的掌握以及火候。用哪种音乐配哪种画风，何种主角搭何种萌物，什么时候应该喜闹什么时候可以顽皮开多少尺度的玩笑，在哪里点一勺亲情能让一滴泪刚刚好挂在眼角紧接着轻叹而微笑而感到安慰。本来担心外语+动画片的配置会叫母上感到无聊，结果却是我们在饭桌上谈论人生的选择与取舍。
,工业化的进阶和倒胃口的煽情
,几天前在朋友家看，我中间犯困了，醒来时电影已过了大半，我当时的感官是这电影言过其实；今天重新看，发现自己错过了太多的细节，看完只有两个字：真好。很多时候我们在给一张唱片、一部电影、一本书评价时，往往忘了最重要的部分：那就是作为观众（听众）我们自己的状态。
,电影的结尾，二十二为什么突然拿到了通行证？因为她内在真正有了对生命的强烈渴望。人活着，当然有一百个理由活下去，尤其成人之后你会有各种欲望。但生命起源之初，如果连相信也没有，不会支撑过在母体漫长的八个月。         即便人生和世界有那么多不堪，你还愿意好好来体验一次吗？是的。yes。惟有你说yes，你才能拿到那个爱的通行证，你的火花灵感不是任何事，是你对生命说yes。
,制作为故事加成不少，情绪浓厚情感浮躁。
,1、非常棒的以“人的困惑”为主题的电影。外国讲“困惑”的电影多，好电影也多。咱们国内的电影都“不困惑”，或者如葛大爷说的，以前我困惑过，现在不困惑了。2、为啥？算法，流量，资本。成了电影里那些黑化的可怜的lost souls。3、弱弱说一句，22之所以能找到意义，不是因为什么鸡汤感悟，而是它有知识，它读书了，它思考了，它和人类历史上的伟大思想对话了，它困惑了，它求索了。算法、资本、消费和娱乐之下，22这样的little soul会越来越少。sad。
,心蒙灰了就用皮克斯的鸡毛掸子擦擦！
,我好像不是很吃这套反向的心灵鸡汤。。我觉得人生就是要有梦想的啊，不然真的没意义的啊…………我是不是没救了
,我们向往星辰大海，又困在无边无际黑黢黢的海水中，太多人窥见了生活的真相，却忘了火花点亮的瞬间有多迷人。Joe和22未能再相遇，所有人都希望他们再相遇，但遇到一次还不够吗，足够了。一定要去电影院看这部片子啊，尤其是在经历了如此糟糕的2020之后。音乐好听，视觉也赞，想象力惊叹，疗愈力更是爆棚，关键还很好笑，简直是收到了一份意外的圣诞礼物！
,忽然对2021年充满了期待～不，立刻，这下一秒的时光，我都充满期待。希望电影带来的余波可以蔓延的久一点～
,2020年的我们都是22号灵魂。
,有被煽到，但想想觉得前半段比后半段好。最喜欢的段落是那个基金经理突然想通！（感觉这一部的主题已经就是我这一年的人生哲学本身了，又觉得正中我心，又觉得哎是不是少点什么
,恰恰是我最无感的动画题材
,要是主角没有走后门，像普通人一样死掉的话，就比较好了。
,类型是喜剧，但在想要深度的情境下显得不合时宜。如果同样的表达，拍成一部严肃的正剧，我相信我会喜欢。我也不太喜欢这些角色，除了线条人。
,最后22飞向地球，看着好像在飞往某亚洲地区？
,巨难看，看了一个小时叽叽喳喳不知所云，年龄越大越讨厌迪士尼和皮克斯动画里的笑点，泪点和煽情也尬得要死。
,又一部教你平凡才是真正人生的电影。。
,就像是片尾管理员杰瑞问乔你将如何度过一生？乔这一次的回答是 ：我不确定，但我知道，我将珍惜每一分钟去活着。所以你知道吗？属于你的火花并不一定都是那些多么伟大的梦想或人生目标，而是你想好好活着的那一刻，生命的火花就会点亮了。同时，我想这个电影在年末上映也是皮克斯给这个艰难的2020一记温柔的摸头杀吧。
,不是个好东西 跟大数据自动计算出来的东西一样愚蠢无聊 皮克斯现在就跟鼠来宝差不多
,无声爆哭，是纽约啊
,真的太感动了 在刚刚得知了我的成绩之后我心情很差 功利性的选择了这部片子想让我轻松一点或者大哭一场 这部电影确实做到了 而且进一步点醒了我 我其实一直很有意识的享受生活 但是我潜意识里在生活中还是会功利性的寻找目标或者去判定自己是否优秀 其实都错了 真正有意义的活就是珍惜生活的每一秒 每一口呼吸看到的每一场日落 都是活着的意义 我不去自杀也是因为我觉得活着的意义大于死去 平庸不代表活着的失败 我们总会去给生活自我命定一个意义 但是事实上错了 活着的意义就是活着 做自己想做的事不怕失败和评价 观察这个世界 爱我所爱
,三半，丰富的细节讲了一个烂大街的鸡汤，还看得我前排一米八的大汉频频用纸巾擦泪。爵士乐和猫是我最喜欢的部分，灵魂培训中心那种旷野线条大色块比较难激活我的脑活动。最后男主配22“as far as I can”恰如至亲之人陪你走一段路。22是青埂峰下顽石，来世上“走一遭”。对执念和人生purpose很好的形象化
,音乐6 画面6 导演5 故事5 表演5 印象1 平均4.2/10 皮克斯的动画越来越不适宜小朋友观看了，于他们来讲无异于鸡同鸭讲。没想到想从中寻找童趣与轻松的成年人现如今也扑了个空。片中唯一使我心动的两个地方分别是主角以灵魂的方式掉入黑洞以及他在寻找22号的火花时所悟出的道理。然后就，有点虚无，可能活得岁数越大经历的打破幻想的现实越多就越来越骗不过自己。Coco就挺具有欺骗性，但至少拍得有趣。这一部完全可以说无聊透顶(这辈子可以听到如此平淡无奇的音乐而片中的角色可以惊掉下巴；这辈子还能看到以三维发家的皮克斯会倒退回去做那么无聊的线条2D)。生活对我来说就是与生的欲望一步步道别，因为死亡是必然之道路。
,8.5分，在我个人心中比《寻梦环游记》强上很多。皮克斯的电影大都世界观设定都很有创意，但主线剧情发展其实都是很俗套的故事，比如《飞屋环游记》《寻梦环游记》《头脑特工队》，这部电影也一样，什么人猫身体互换都是老梗了，但内涵很有深义，值得成年人去看引起反思。
,太好了。非常巧妙地回答了「人为什么活着」这个略显俗气的问题，答案可能在一首歌里、一块披萨里，甚至一片落叶里。真的很适合在年终岁尾上线，可以加到节日常驻片单里。
,发现平时生活状态或者心态都比较平稳的朋友都没太被这部电影戳到，对我来说简直就是去年一整年的心态写照，在电影院哇哇大哭。不是皮克斯最厉害的电影，但是是最符合2020的电影。
,感人！看完有一种活着真好的感觉！下午的电影院屏幕小声音也不行，有点影响体验，还是要看巨幕啊！
,菲姐的声音与角色完美切合，就是许多设置太类似《善地》，创意上就没那么亮眼，整体是非常四平八稳的皮克斯式感动常在。以爵士乐做引，去探讨人生的立意，在普世共鸣上做得最好，所以比起孩子更像是拍给大人看的（ps一个笑点：失魂的典型人物代表毫无疑问选定对冲基金经理
,"目标不是意义，无差别的每个当下碎片更不是。能组成完整的人生图景的拼图才是。
这电影的价值观也就能起到心灵按摩的作用吧，汤喝完该怎样怎样。"
,在地球的通行证不是才能火花，而是你想认真生活的每一个瞬间
,四两拨千斤的影片，还没反应过来故事就结束了，皮克斯还是拿回了属于自己的剧本。
,&#34;You ARE in the ocean&#34;
,"应该是《头脑特工队》之后看过最好的动画片，差点因为这个无语的译名错过。对于人生本质的思考和呈现别说动画片了，即便真人电影也没几个比这个展现得透彻。
更巧的是电影主角也叫Joey，也贼喜欢音乐，前期和后期对生活的态度和感悟也都跟我一毛一样，要不要这么巧，完全像是在拍我本人好吗！！！
推荐所有热爱音乐🎶，热爱or不热爱生活，对生命希望or绝望的人，活不明白的人把你去看《晴雅集》的票钱省下来，都去看这部电影，这才是真正值得你花2小时间坐在电影院观看的好片！！！
PS:电影播完，字幕上来，一看配乐是我大Trent Reznor，难怪全程音乐都这么牛逼！"
,比Coco平庸多了 對生與死的解構 小孩看不懂 成人看又膚淺 爵士樂的呈現也是一聲嘆息
,是我理想中的皮克斯该有的样子。整部片子就像爬楼梯，一层一层地塞给我新的价值观，却完全不让我厌烦。男主过完他本以为生命中最重要的一天以后的感受也是我的经验，而我还在继续摸索的路上。
,如果把电影里各种玄乎复杂的设定都摘掉，剩下的不就是一个略显俗套且过于juvenile的故事，加大型Insta ”best inspirational quotes that’ll change your life”口播现场吗？！我就有这么一位热衷于在SNS上分享美式鸡汤（hashtag deep hashtag life hashtag motivation hashtag spiritual hashtag quoteoftheday) 的朋友。电影后半段我literally在任何角色身上都能看到他沉思的脸庞徐徐浮现，对着我这种uninspirational的人谆谆传（鸡汤）教。另外，作为musician男主的醒悟也来得太晚了吧，这一般是我们十几二十岁的thought process.
,当我们习惯于沉浸在资本市场里而不自知的时候，皮克斯提醒我们活着不要太功利——突然想起前段时间的看到的那句话：每个小男孩童年的梦想，绝对不是买一套房子。可是，现实会答应么。
,好好看啊！超级喜欢！！2021年看的第一部影院电影是心灵奇旅实在是太幸福了！！皮克斯yyds！！这部电影改编成游戏肯定很好玩，场景和角色设定很可爱很有想象力，泰瑞和杰瑞们就很适合做npc，配乐也好听！一人血书求迪士尼出游戏！
,一部有着哲学高度的电影。
,"——🍅97%🍿️91%——可以有目标，但是没必要。
❶ 以“SOUL”的名字呼唤爵士。
❷原名“生之来处”的心灵学院（不改名，非“学院”）教你做人。实际，即使林肯、甘地、特蕾莎等人也无权评判你。
❸这边的人设可盐可甜，那边的灵魂可男可女。
❹不识海洋真面目，只缘身在此水中——“火花”不是人生目标，想生活的那一刻就是生命的火花。迷失与忘我，执念之差。皮克斯解构“丧文化”，摘除当代社畜的金箍。反追梦、反宏大、反焦虑。
❺拜登胜选，徒留“海宝”（黛瑞）在奥巴马心爱的《心灵奇旅》里操着一口“川普”自卖自夸；二十二降生在中国？迪士尼驻华有希望。"
,泪洒电影院！这种故事我国编剧一辈子也编不出来吧
,还挺佩服皮克斯的想象力的，旧瓶子还能装这么有想象力的新酒，然而你无产阶级爷爷早就看穿了一切。
,影片本身的经历和情节竟然这么相似，被放弃过的项目，又是怎么重新冲上的戛纳。皮克斯还是一口气塞了很多概念，不过聪明在这些想法都关乎情感：而如果于观影中的观众来说，影片将死板的接收概念转为情感共鸣，显然会更容易触碰到自己【世界上已经有了这么多厉害的人，为什么还需要你呢？】
,深入浅出的存在主义哲学课。
,带着很高的期望去，反而觉得……嗯，一般。怎么说，主角一开始是loser相，过程光怪陆离，然后用复杂的逻辑讲了道理，后来主角学会了在宇宙中心做自己，最后上了高级动人的价值。就很，奇葩说？
,用灵魂出窍的方式，演一出妙趣横生的哲学命题，真棒！有人说，片子的主题是回归平淡。我不这样认为。回归平淡是首先承认成功的巅峰愉悦感。我认为片子想说的是，尽管当上导师的人都有很多成功事迹，但要提防本末倒置，那就是以为成功是生活的火花和意义。其实，人生的火花不在于目标与成功，而在于当下，不是得过且过随波逐流的当下，而是用心感悟的，春华秋实，生旦净末丑，百转千回的当下。无论成功与失败，有热爱，有勇气，有坚持，有温度，就是漂亮的人生。目标只是一种可视的量化的KPI，成功只是锦上添花的副产品，而已。
,散场后，小孩比家长冷静多了
,很多时候觉得自己碌碌无为的活着真的太没有意义了…谢谢皮克斯告诉我即使什么都不做 只要你还在感受着生命就是有意义的
,"我们从小就听过很多道理，长大以后，日复一日繁琐的生活，让我们忘了这些道理。
皮士尼造了个梦，用两个小时带我们复习最初最简单的那个道理——热爱生活。世界上有这样一群人，这个世界可真浪漫美好。
就算我一无所有，只要我用心去感知这个世界，我便拥有了这个世界。"
,&lt;寻梦环游记&gt;比较好哭哈
,"真可以说是给社畜的一剂良药。在人人都讲成功，谈目标，追理念的现实生活中，皮克斯居然出人意料地给你讲述了一个平淡的故事，成功又如何？可能你下一秒也会掉进某个下水道里。平凡的活着又有什么不好？与自己的亲人朋友一起享受美味的披萨，观赏绚丽的落叶，挑选合身的衣服又怎么不是一种成功呢？
皮克斯一如既往的稳，它就是能够在既定的条件下给你交出完美的答卷，即使你已经吃过它这套操作好几遍了也依然会折服于它优秀的讲故事能力。更不要说那领先于业界的制作水平，本片的人物动作和美术场景细节都可以说是做到了三维动画电影的巅峰。在拥有如此过硬的条件下，我们在回看整部电影后就能感受到，皮克斯式的成功也并非偶然。
是不是讲纽约的电影都要来迫害一下尼克斯？"
,那些远大虚无的东西本来就不是人生的真谛；唯有清风、鸟鸣、午后的斜阳才是生活最纯粹的元素，当你想要去生活，你才会活着。
,在这个时节看一部这样的电影，皮克斯永远技高一筹。
,内核比较老套，鸡汤说教味太浓
,皮克斯再次通过动画制霸现实，年末的重磅炸弹，对我来说不是催泪，先是心酸，然后释怀。曾经那些无法实现的梦想是多么挠心，无可奈何的滋味我懂，当二十岁意识到此生终将平庸后，我平静了。所以早已没有任何梦想，只想努力生活，好好活着，我的火花在每一部看过的电影里，在每一顿加班后的晚餐里，在每一次梦醒的美妙时刻中。
,其实最适合22的导师是杜尚
,"是啊，为什么非要有什么明确的目标，非要找到自己最擅长的那件事呢？好好活着，即使什么都没有，也还是可以畅快地呼吸，可以且听风吟，可以面朝大海。感觉受到了强烈的被理解和被接受，感动哭。皮克斯的人都是哲学家心理学家社会学家吧~
感谢所有点亮生命的电影。
感谢说“芝士只是点亮世界的灵光”这句话的梁文道。"
,活在当下，道理太简单，真正做到却很难。
,喝不下这碗鸡汤啊……
,4.5分，不喜欢这个结尾。我认为“火花”是获得“惊异感”的能力，它们各式各样，是一种活下去的动力。孩童在成为成人前充满了“惊异感”，而成人渐渐感到失去生活的意义原因之一在于惊异感的消失，解决方案抑或是保持“孩童”状态，抑或是传递、交接的使命感。男主回去找22出于后者，但是结尾改变生命规则的上帝视角，与这套理论是不自洽的。
,嘻嘻我是听完的。
,"一篇大散文，最后点了下题，不然都不知道在讲些什么。如果有可能，每个人当然都有自己的梦想，去追求自己喜欢的东西。但是如果没啥特定目标，就是享受生活，其实也蛮好的。只要你自己觉得值，只要你自己不会后悔，其实怎么活都和他人无关，只取决于你自己。但话说回来，活在当下，享受生活，只属于那些心大的或者没有太多压力的人，往往生活中很多事都不能只取决于自己，要回到孩子般无忧无虑，擦亮自己的眼睛，充满新奇和发现的一天又是有多少每天都是循规蹈矩地生活的人能做到的呢？感觉是有点美国式成功教育：everything would be fine, just relax and enjoy your life. 会带来些许感动，但这碗鸡汤久喝可也不行啊"
,皮克斯：我们彻底放弃小学鸡市场了#
,22向着地球飞去的时候有点不敢看，生怕它降落在某个可怕的国度，对，就是内个……
,有些电影看完会觉得多活了一生，这个算一部。确实可以当做2020年的结尾影片。
,"热泪盈眶的电影，以后每一年都要看一遍的电影。
忘记目标。人生的火花，始终是生活本身、生命力本身，享受即使再微不足道也生机勃勃活着的瞬间与感受，每一刻都有它的华彩。
感谢还有Pixar。法克2%的排片率。法克劣币晴雅集。"
,改分了，三分。。
,哈哈反爆裂鼓手，支持我们的不是挚爱，而是生活本身。不过里面Terry抓人那段简直就是红辣椒再现
,Inside Joe Gardener 😭 空降年度十佳。醉乡民谣、爆裂鼓手、九条命、星际探索、生命之树。毕加索早在哭泣的女人中就参赋了此生的意义。
,过去每一部几乎都有很明确的某一方面的动画技术进步，比如火焰、水、毛发等等，这一部大概是“半透明的发光体”吧。只是这种造型很低幼的东西实在让人提不起很大兴趣。Pixar也“致敬”了很多过去的作品，灵魂很像Inside Out，日常生活蒙太奇则来自Up。2020年抛出“活好每一天”的主题自然很有意义，但大概也到此为止。
,《青少年心理健康教育十五讲》（皮克斯2020修订版）
,把拥有完整人格当成目标这件事，比起有钱或某种世俗的目标来起来难多了。
,一个魂体验了纽约生活以后毅然决然投胎去了中国
,人生从不来不是宏大的命题啊，是生活探出的每一根触角。
,生活的意义其实就是生活本身。人的一生对宇宙来说很渺小，但对于自己却无比重要。
,有梦想很燃，但生活在这个世界上的本身就是一件美好的事。
,真正的spark无需特别寻找，它会在你独自沉浸享受的某一时刻就已经存在，而我们只需要好好享受每一个沉浸时刻。全片实践了把自己(人)作为目的，但还是套路太满，希望把鸡汤做的再高级一些，片里这个程度我自己日常就能获得。说到底，人看电影一部分还是希望得到超过自己经验的感受。
,你不必成为有用的人 也不用成为他人眼中期盼的人 你只要成为自己想成为的人就行了（又为自己的咸鱼找到了借口 emmm）
,终于皮克斯恢复到了《海底总动员1》时期的水准，不再给我“加入了迪士尼后每部作品都象被催熟来捞票房”的感觉，特别走心，哪怕再小的配角都有戏，转折位虽然能预料，但惊喜有，音乐不用讲，美术太好了，二维线条的三维感是意识上的突破，这一点比什么都重要，可以说，皮克斯再一次竖立了创作标准。
,Carpe diem
,瞎逛的时候一时兴起看的，比想象中好，前面说人要有目标，不能平庸地活着，然后引申出生命意义的问题，最终答案是类似存在主义的说法，去体验存在本身就好，强调活在当下，这是一种颇为佛系的心态，在精英化的社会主流价值观下比较让人放松。如果生命中的痛苦和焦虑不能带来更深层的意义，的确容易产生精神危机，我相信人在一定程度上可以选择自己的生活，也必然在整体上获得微妙的平衡，但最终，生命这条河得在洪流中趟过才行。配乐不错，结尾强行给男主续命扣分，如果进入光芒接受命运，这故事就没得挑了，不想太挑剔，瑕不掩瑜了。
,"越来越多商业电影开始转向表现平凡与当下，不再是英雄与改变，这一点挺好的，我喜欢看剧情片，艺术片，很大一部分原因就是它们在讲普通人的痛苦以及抵御这份痛苦所蕴藏的能量，这是最让我动心的人类特质。
所以大片的乌托邦幻念，所谓中二的邪不压正太二元对立了，缺少了活着的实体浪漫感。我们不能成为改变世界的人，但我们只要努力一定能活成在这个世界中发现美，在悲剧中独自美丽的存在。"
,2021开年鸡汤，和所有鸡汤一样没有给勺子。在动画里，小灵魂们找到了活下去的理由后才被推向地球，但生活中有那么多22号，赤身降落在人世间，手足无措。
,"比起追求big goal, 我更想活好每一个minute啊。普通人生也很值得。"
,电影回答的就是这样一个问题，“你的生活值得过吗？”，这真是个无法逃避的真·问题。当然这个问题本雅明一百年前就谈过了，投身于生产链条之中的人，变成了游走的“商品本质”，他们组成了“人群”，但在这个吞噬个人的庞然大物之中，亦是绝佳的隐遁点，因此有了“人群中的人”——波希米亚人、游手好闲者、闲逛者、牵着乌龟散步的人……他们独立于人群而存在，他们是生产链条之外的幸存者。放在《心灵奇旅》的语境里，他们就是保存有spark的那些人，那些闯入“忘我之境”的人。这就是电影给当下的回答，在不断被驱动的世界里，生活的火花并不只存在于追逐成就，个体是允许“溢出”这个生产体系的，停下来感受一阵风，坐下来拾起一片叶子，都是对资本的抵抗。
,【A+】概念和原创性都一级棒，故事很能触动像我这种对生活已经麻木的社畜。（看的国配版，那个小灵魂的形象和声音…给人一种“这人怕不是要转世成哪吒”的错觉…………
,希望短评里那么多被感动到手敲鸡汤文字的人，能真的把这份感悟和感触付诸于生活。
,看完出来，走在人群熙攘的商场里，精神有些恍惚：我在大海里么？
,自我否认和和自我沉迷都会沉入混沌的深渊，对某一领域的热爱和成就不是生命唯一的火花。什么样的人生是有意义的人生?不论是林肯还是阿里，我们似乎默认了那些功成名就的人以及他们的人生是有意义的，却很难发现你我就是秋色里的一片落叶、 理发店里的棒棒糖，也许并不宏大，但是本身就有意义。年度最爱
,为什么哭的这么惨，因为我就像22那么古怪，也没擅长的东西和人生目标，最大的爱好是看天看树看路人。局外人感觉这种生活没意义，身在其中时发现也挺不错。
,民胞物与嘛，像是一个冷冰冰的说理机器，和《头脑特工队》真的差距太大，概念做成短片或许更好一点。
,这个片子把live the moment这样一个简单的道理讲得太好了也太举重若轻了，既不鸡血也不鸡汤，也给了所有觉得自己找不到人生目标的人从心底里的抚慰。像一个很柔软的拥抱一样。然后我就在这个拥抱里猝不及防地哭成狗。不是被硬煽情哭的，而是被温暖哭的。是吧，可能目标本身不是最重要的，生活本身才是啊。那个旋转的叶子掉一次我哭一次。。就毫无还手之力，还要努力让自己不要在影院哭出声。。太懂这种苦苦追寻意义然后突然一瞬间又觉得生活真美好的感觉了啊。暖丧最为致命呜呜。
,coco讲述了“死”而soul演绎了“生”。这片子其实论证了人生既有意义又没意义。没意义是因为个体在上升为整体和宏观之前是不可能具有严肃意义的，但下降至微观，每个个体的价值取向不同，个体追寻的微观价值也就是电影里说的spark。所以人生不可能具备严肃意义，但是却又必然拥有各自的spark，所以人生同时在有意义和没意义两端存在。片子虽然正能量鸡汤，但哲学内核并不是虚的。结构工整到像教科书一般，并且还具有一点佛教譬喻的色彩，可以遇见未来10年的商业哲学鸡汤片都难逃这部片的影响。
,对“终极目标”和“高光时刻”的迷恋和追寻多是虚妄，意义仅仅存在于每一个当下的瞬间。
,非音乐性地指向音乐性。于我于世都太妙啦。和《头脑特工队》《寻梦环游记》是同一部电影。其实都是杰瑞。
,【A-】电子游戏风美术很惊艳，呈现了一个截然不同的“往生之境”，剧作更是几乎完美，除了22的转变稍显的有些硬，情节冲突强度，人物塑造，主题表达都非常好，尤其主题，深刻程度皮克斯内只《料理鼠王》可一较高下。乔伊因生活的火花爱上音乐，因爱上音乐立志成为音乐家，可这种追求最终却沦为空泛却执拗的精神禁锢。影片所传递的价值观并非鸵鸟式的甘于平庸，而是一种“反成功学”，它拷问每一个来看的成年人，你所追求的到底是理想被世俗化后的价值定义，还是你热爱的理想本身？动画总在教小孩道理，但这一次，他在教大人。
,"总说皮克斯不会让人失望，实际上，我们根本不知道应该怎样去预期皮克斯。这一次，不论你怎样期待，皮克斯远远甩出你的预期好几位Jerry。
一部温暖治愈的心灵之旅，是从死亡开始的，在超赞的爵士和电子乐中，皮克斯完成了截至目前最飞起却最朴实的一次讲述。
人生是什么？就像其中一位英伦口音的Jerry所说：“Oh life purpose，so basic.”人生那么丰富，那么美好，我们如果关注的是目标，真的太小瞧人生了。
谢谢皮克斯用这样美好的创作身体力行告诉我，地球真的很美好，作为人类，真的，挺不错。
新旧交替这一天，不论世界曾经、或者将会面临怎样的黑暗，我透过这部电影的望远镜，看见了光。"
,泰戈尔有诗：世界于你而言，毫无意义和目的，却又充满随心所欲的幻想，但又有谁知，也许就在这闷热令人疲倦的正午，那个陌生人，提着满篮奇妙的货物，路过你的门前，他响亮地叫卖着，你就会从朦胧中惊醒，走出房门，迎接命运的安排。说的就是这部电影吧，那么问题就在于，我觉得微微奇怪的是，平凡的火花应该是是一种“存在”的状态，剧作如果像是头脑特工队那样去寻找去探索去发现，则更加能说服我，但现在的剧作虽然成熟完美，实际用的是一种去求索去得到的论证方式，我觉得过于刻意。
